bin,lo,hi,n,fraction,accuracy,confidence,model_id,benchmark,method,seed
5.0,0.3333333333333333,0.4,1.0,0.0033333333333333335,1.0,0.3936862349510193,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
6.0,0.4,0.4666666666666667,20.0,0.06666666666666667,0.4,0.4393876075744629,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
7.0,0.4666666666666667,0.5333333333333333,40.0,0.13333333333333333,0.275,0.4987576238811016,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
8.0,0.5333333333333333,0.6,41.0,0.13666666666666666,0.5121951219512195,0.5698991068979589,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
9.0,0.6,0.6666666666666666,32.0,0.10666666666666667,0.28125,0.6337439250200987,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
10.0,0.6666666666666666,0.7333333333333333,20.0,0.06666666666666667,0.45,0.7001340836286545,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
11.0,0.7333333333333333,0.8,30.0,0.1,0.36666666666666664,0.7649752815564473,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
12.0,0.8,0.8666666666666667,27.0,0.09,0.4444444444444444,0.8397524069856714,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
13.0,0.8666666666666667,0.9333333333333333,24.0,0.08,0.5416666666666666,0.9034755180279413,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
14.0,0.9333333333333333,1.0,65.0,0.21666666666666667,0.676923076923077,0.9613774858988249,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
7.0,0.4666666666666667,0.5333333333333333,1.0,0.0033333333333333335,1.0,0.5237215161323547,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
8.0,0.5333333333333333,0.6,4.0,0.013333333333333334,1.0,0.5772405415773392,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
9.0,0.6,0.6666666666666666,1.0,0.0033333333333333335,1.0,0.626250684261322,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
10.0,0.6666666666666666,0.7333333333333333,3.0,0.01,0.0,0.7032586336135864,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
11.0,0.7333333333333333,0.8,7.0,0.023333333333333334,0.7142857142857143,0.7729866334370205,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
12.0,0.8,0.8666666666666667,14.0,0.04666666666666667,0.7857142857142857,0.8391552524907249,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
13.0,0.8666666666666667,0.9333333333333333,75.0,0.25,0.8666666666666667,0.91188130458196,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
14.0,0.9333333333333333,1.0,195.0,0.65,0.9897435897435898,0.9644029210775327,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
2.0,0.13333333333333333,0.2,3.0,0.020134228187919462,0.0,0.17079823215802512,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
3.0,0.2,0.26666666666666666,13.0,0.087248322147651,0.3076923076923077,0.23900383366988256,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
4.0,0.26666666666666666,0.3333333333333333,31.0,0.2080536912751678,0.5161290322580645,0.30521452330773874,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
5.0,0.3333333333333333,0.4,20.0,0.1342281879194631,0.5,0.36160597801208494,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
6.0,0.4,0.4666666666666667,27.0,0.18120805369127516,0.3333333333333333,0.4397491040053191,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
7.0,0.4666666666666667,0.5333333333333333,16.0,0.10738255033557047,0.375,0.5091782044619322,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
8.0,0.5333333333333333,0.6,12.0,0.08053691275167785,0.5833333333333334,0.573152075211207,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
9.0,0.6,0.6666666666666666,11.0,0.0738255033557047,0.9090909090909091,0.6250638528303667,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
10.0,0.6666666666666666,0.7333333333333333,5.0,0.03355704697986577,0.4,0.6930611729621887,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
11.0,0.7333333333333333,0.8,4.0,0.026845637583892617,0.5,0.7632047981023788,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
12.0,0.8,0.8666666666666667,6.0,0.040268456375838924,0.8333333333333334,0.8186231652895609,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,0.0,0.8978711366653442,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,1
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
5.0,0.3333333333333333,0.4,7.0,0.023333333333333334,0.2857142857142857,0.3742984448160444,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
6.0,0.4,0.4666666666666667,23.0,0.07666666666666666,0.21739130434782608,0.43959027917488763,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
7.0,0.4666666666666667,0.5333333333333333,32.0,0.10666666666666667,0.375,0.4992776131257415,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
8.0,0.5333333333333333,0.6,43.0,0.14333333333333334,0.32558139534883723,0.5696636701739112,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
9.0,0.6,0.6666666666666666,42.0,0.14,0.40476190476190477,0.6347580225694747,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
10.0,0.6666666666666666,0.7333333333333333,36.0,0.12,0.5555555555555556,0.6976429902844958,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
11.0,0.7333333333333333,0.8,25.0,0.08333333333333333,0.4,0.7668530893325806,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
12.0,0.8,0.8666666666666667,32.0,0.10666666666666667,0.4375,0.8323855306953192,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
13.0,0.8666666666666667,0.9333333333333333,36.0,0.12,0.5833333333333334,0.9030899355808893,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
14.0,0.9333333333333333,1.0,24.0,0.08,0.7916666666666666,0.9494182492295901,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
7.0,0.4666666666666667,0.5333333333333333,7.0,0.023333333333333334,0.42857142857142855,0.5168898020471845,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
8.0,0.5333333333333333,0.6,14.0,0.04666666666666667,0.5714285714285714,0.5683601200580597,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
9.0,0.6,0.6666666666666666,9.0,0.03,0.5555555555555556,0.6423638131883409,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
10.0,0.6666666666666666,0.7333333333333333,13.0,0.043333333333333335,0.6153846153846154,0.6959504851928124,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
11.0,0.7333333333333333,0.8,13.0,0.043333333333333335,0.46153846153846156,0.7645325935803927,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
12.0,0.8,0.8666666666666667,15.0,0.05,0.7333333333333333,0.8379390041033427,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
13.0,0.8666666666666667,0.9333333333333333,28.0,0.09333333333333334,0.8214285714285714,0.906554713845253,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
14.0,0.9333333333333333,1.0,201.0,0.67,0.9800995024875622,0.9792319841645843,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
2.0,0.13333333333333333,0.2,4.0,0.026845637583892617,0.0,0.17639116570353508,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
3.0,0.2,0.26666666666666666,16.0,0.10738255033557047,0.25,0.23732750490307808,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
4.0,0.26666666666666666,0.3333333333333333,27.0,0.18120805369127516,0.4074074074074074,0.30479523649922124,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
5.0,0.3333333333333333,0.4,27.0,0.18120805369127516,0.5555555555555556,0.37008504514341,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
6.0,0.4,0.4666666666666667,20.0,0.1342281879194631,0.35,0.4317790731787682,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
7.0,0.4666666666666667,0.5333333333333333,19.0,0.12751677852348994,0.3684210526315789,0.5010996602083507,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
8.0,0.5333333333333333,0.6,13.0,0.087248322147651,0.6923076923076923,0.5658411796276386,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
9.0,0.6,0.6666666666666666,10.0,0.06711409395973154,0.8,0.6292688131332398,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
10.0,0.6666666666666666,0.7333333333333333,5.0,0.03355704697986577,0.2,0.7061938166618347,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
11.0,0.7333333333333333,0.8,3.0,0.020134228187919462,0.6666666666666666,0.7818613251050314,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
12.0,0.8,0.8666666666666667,4.0,0.026845637583892617,1.0,0.8172828704118729,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,0.0,0.8784587979316711,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,2
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
6.0,0.4,0.4666666666666667,13.0,0.043333333333333335,0.15384615384615385,0.44244104623794556,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
7.0,0.4666666666666667,0.5333333333333333,20.0,0.06666666666666667,0.45,0.5033224880695343,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
8.0,0.5333333333333333,0.6,32.0,0.10666666666666667,0.3125,0.566348522901535,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
9.0,0.6,0.6666666666666666,31.0,0.10333333333333333,0.3870967741935484,0.6346156750955889,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
10.0,0.6666666666666666,0.7333333333333333,38.0,0.12666666666666668,0.21052631578947367,0.701970100402832,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
11.0,0.7333333333333333,0.8,38.0,0.12666666666666668,0.5789473684210527,0.765286364053425,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
12.0,0.8,0.8666666666666667,30.0,0.1,0.4,0.8299303988615672,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
13.0,0.8666666666666667,0.9333333333333333,37.0,0.12333333333333334,0.43243243243243246,0.901147041771863,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
14.0,0.9333333333333333,1.0,61.0,0.20333333333333334,0.6721311475409836,0.958395423459225,mistralai/Mistral-7B-Instruct-v0.3,FEVER,iga_v3_entropy_sparse_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
2.0,0.13333333333333333,0.2,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
3.0,0.2,0.26666666666666666,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
4.0,0.26666666666666666,0.3333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
5.0,0.3333333333333333,0.4,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
6.0,0.4,0.4666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
7.0,0.4666666666666667,0.5333333333333333,6.0,0.02,0.8333333333333334,0.5257589916388193,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
8.0,0.5333333333333333,0.6,10.0,0.03333333333333333,0.4,0.5654345929622651,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
9.0,0.6,0.6666666666666666,9.0,0.03,0.6666666666666666,0.6300232609113058,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
10.0,0.6666666666666666,0.7333333333333333,14.0,0.04666666666666667,0.5714285714285714,0.7024197280406952,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
11.0,0.7333333333333333,0.8,13.0,0.043333333333333335,0.5384615384615384,0.7710987742130573,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
12.0,0.8,0.8666666666666667,15.0,0.05,0.7333333333333333,0.8325925707817078,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
13.0,0.8666666666666667,0.9333333333333333,36.0,0.12,0.8333333333333334,0.9049656589825948,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
14.0,0.9333333333333333,1.0,197.0,0.6566666666666666,0.9898477157360406,0.9691381514980103,mistralai/Mistral-7B-Instruct-v0.3,HaluEval-QA,iga_v3_entropy_sparse_mc,3
0.0,0.0,0.06666666666666667,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
1.0,0.06666666666666667,0.13333333333333333,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
2.0,0.13333333333333333,0.2,3.0,0.020134228187919462,0.0,0.1633218675851822,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
3.0,0.2,0.26666666666666666,18.0,0.12080536912751678,0.3333333333333333,0.24232875307401022,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
4.0,0.26666666666666666,0.3333333333333333,31.0,0.2080536912751678,0.4838709677419355,0.3069412996692042,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
5.0,0.3333333333333333,0.4,18.0,0.12080536912751678,0.5,0.3647494680351681,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
6.0,0.4,0.4666666666666667,25.0,0.16778523489932887,0.36,0.43270029306411745,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
7.0,0.4666666666666667,0.5333333333333333,18.0,0.12080536912751678,0.5,0.5028029514683617,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
8.0,0.5333333333333333,0.6,13.0,0.087248322147651,0.6923076923076923,0.5723598370185266,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
9.0,0.6,0.6666666666666666,7.0,0.04697986577181208,0.7142857142857143,0.6343753933906555,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
10.0,0.6666666666666666,0.7333333333333333,7.0,0.04697986577181208,0.5714285714285714,0.701792802129473,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
11.0,0.7333333333333333,0.8,5.0,0.03355704697986577,0.6,0.775070309638977,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
12.0,0.8,0.8666666666666667,3.0,0.020134228187919462,1.0,0.8304295738538107,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
13.0,0.8666666666666667,0.9333333333333333,1.0,0.006711409395973154,0.0,0.8757412433624268,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
14.0,0.9333333333333333,1.0,0.0,0.0,,,mistralai/Mistral-7B-Instruct-v0.3,TruthfulQA-MC1,iga_v3_entropy_sparse_mc,3
